ID,Jurisdiction,Title,Link,Category,Introduction Date
MD-2026RS-HB1580,Maryland,"Economic Development - Maryland Enhanced Tax Increment Financing (TIF) Districts","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1580?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1473,Maryland,"Economic Development - Maryland's Future Board - Establishment","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1473?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1452,Maryland,"Economic Development - Prince George's County Suitland Development Authority - Established","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1452?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1555,Maryland,"Education - Blueprint for Maryland's Future - Oversight Requirements","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1555?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1528,Maryland,"Education - Homeschool Students - Extracurricular Activities","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1528?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1491,Maryland,"Education - Interjurisdictional Safe Pathways Commission - Establishment","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1491?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1582,Maryland,"Education - Program of Educational Accountability - Alterations (Comprehensive Outcomes and Measures of Progress for Supporting Schools (COMPASS Act))","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1582?ys=2026RS#",Bill,2026-02-13
MD-2026RS-SB0968,Maryland,"Education - School Bus - Fire Safety Standards","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0968?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1407,Maryland,"Election Law - Absentee Ballots - Notice of Timely Receipt","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1407?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1405,Maryland,"Election Law - Campaign Finance Activities - Candidates for State Office","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1405?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1403,Maryland,"Election Law - Initiative Process","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1403?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1494,Maryland,"Electricity and Retail Gas Supply - Customer Choice, Consumer Protection, and Green Power (Retail Energy Modernization and Consumer Choice Act)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1494?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1561,Maryland,"Electricity Generation and Storage - Investor-Owned Electric Companies and Front-of-the-Meter Storage (Affordable Energy Act)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1561?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1563,Maryland,"Emergency Room Services and Post-Acute Care - Coverage and Facility Studies","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1563?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1550,Maryland,"Eminent Domain and Condemnation Authority - Repeal (Property Rights Protection Act)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1550?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1547,Maryland,"Environment - Reduction of Lead Risk in Housing - Modified Risk Reduction Standard","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1547?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1465,Maryland,"Environment - Stream and Floodplain Restoration Projects - Requirements and Limitations","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1465?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1553,Maryland,"Estates and Trusts - Guardianship of the Person of a Disabled Person - Emergency and Temporary Guardianship Petitions","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1553?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1490,Maryland,"Family Investment Program - Temporary Cash Assistance - Good Cause and Adequate Reason Exceptions","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1490?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1366,Maryland,"Family Law - Final Protective Orders - Duration","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1366?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1509,Maryland,"Financial Institutions - Mortgage Servicers - Insurance Proceeds","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1509?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1560,Maryland,"Forest Conservation - Incentives - Pilot Program and Fund","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1560?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1545,Maryland,"Frederick County - Special Education Video and Audio Recording Program - Established","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1545?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1453,Maryland,"Gaming - Extensions of Credit, Penalties, Player Protections, and Distribution of Proceeds - Alterations","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1453?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1409,Maryland,"Gaming - Problem Gambling - Prevalence Study and Fund Revenue","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1409?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1450,Maryland,"Health Insurance - Coordination of Benefits - Carrier Responsibilities and Retroactive Denials of Reimbursement","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1450?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1461,Maryland,"Health Insurance - Coverage for Specialty Drugs - Rheumatologic Conditions","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1461?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1375,Maryland,"Health Insurance - Lyme Disease and Related Tick-Borne Illnesses - Long-Term Antibiotic Treatment","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1375?ys=2026RS#",Bill,2026-02-13
MD-2026RS-SB0969,Maryland,"Health Insurance - Lyme Disease and Related Tick-Borne Illnesses - Long-Term Antibiotic Treatment","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0969?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1380,Maryland,"Health Insurance - Prescriptions for Gender-Affirming Care and Hormone Therapy - Coverage and Dispensing Requirements","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1380?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1435,Maryland,"Health Insurance - Required Coverage - Hormone-Related Care","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1435?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1464,Maryland,"Health Insurance - Third-Party Administrators - Verification of Eligibility","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1464?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1385,Maryland,"Health Insurance - Use of Artificial Intelligence - Human Evaluation","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1385?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1469,Maryland,"Health Insurance - Workgroup to Study the Definition of Specialty Drug","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1469?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1420,Maryland,"Health Occupations - Criminal History Records Checks","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1420?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1365,Maryland,"Health Occupations, Public Health, and Insurance - Menopause - Provider Training Coverage Requirements, Policy Initiatives, and Access to Care","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1365?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1505,Maryland,"Higher Education - Loan Repayment and Scholarships for Correctional Officers","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1505?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1530,Maryland,"Higher Education - Undocumented Students - Out-of-State Tuition Exemption Eligibility","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1530?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1504,Maryland,"Highways - Sidewalks and Bicycle Pathways - Construction and Reconstruction (The Honorable Anne Healey Pedestrian Safety Act of 2026)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1504?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1581,Maryland,"Economic Development - Horse Racing Facilities, Prince George's County Blue Line Corridor Facilities, and Bus Rapid Transit - Alterations","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1581?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1468,Maryland,"Hospitals - Patients in Active Labor - Safe Discharge Labor Plans","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1468?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1516,Maryland,"Human Services - Energy Assistance Programs - Administration and Funding","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1516?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1521,Maryland,"Income Tax - Credit for Contributions, Volunteerism, and Employment Initiatives for At-Risk Youth","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1521?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1437,Maryland,"Income Tax - Credit for Long-Term Care Premiums","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1437?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1410,Maryland,"Income Tax - Credit for Paid Organ Donation Leave","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1410?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1573,Maryland,"Income Tax - Credit for Small Political Contributions","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1573?ys=2026RS#",Bill,2026-02-13
MD-2026RS-SB0961,Maryland,"Income Tax Credit - Venison Donation - Alterations","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0961?ys=2026RS#",Bill,2026-02-13
MD-2026RS-SB0962,Maryland,"January 6th Insurrectionists - Prohibition on Service in Certain Government Roles","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0962?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1479,Maryland,"Labor and Employment - Minimum Wage - Increase (Maryland Raise the Wage Act)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1479?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1515,Maryland,"Labor and Employment - Noncompete and Conflict of Interest Clauses - Employer Relocation","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1515?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1524,Maryland,"Labor and Employment - Paid Leave - Attendance at School Functions","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1524?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1543,Maryland,"Labor and Employment - Temporary Workers","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1543?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1358,Maryland,"Labor and Employment - Workforce Development and Local Workforce Development Boards (Local Workforce Solutions Investment Act","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1358?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1480,Maryland,"Labor Law - Child Labor Penalties, Private Sector Employee Labor Relations, and State Employee Labor Standards","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1480?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1538,Maryland,"Land Use - Accessory Dwelling Units - Requirements and Prohibitions (Maryland Generational Housing Act of 2026)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1538?ys=2026RS#",Bill,2026-02-13
MD-2026RS-SB0967,Maryland,"Land Use - Historic Preservation Commission - Right of Appeal","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0967?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1517,Maryland,"Land Use - Qualified Project - Retaliatory Downzoning","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1517?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1460,Maryland,"Landlord and Tenant - Investor-Owned Single-Family Rental Property - Landlord Requirements","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1460?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1568,Maryland,"Local Government - Animal Control - Dogs At Large (Dog Leash Laws)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1568?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1387,Maryland,"Maryland Automobile Insurance Fund - Fund Producer Commission Rate","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1387?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1434,Maryland,"Maryland Department of Health - Caregiver Resource Webpage - Establishment","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1434?ys=2026RS#",Bill,2026-02-13
MD-2026RS-SB0963,Maryland,"Maryland Department of Health - Medicaid Management Information System - Mainframe System Replacement","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0963?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1423,Maryland,"Maryland Department of Health - Workgroup on Home- and Community-Based Services","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1423?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1413,Maryland,"Maryland Department of Planning - District of Columbia Retrocession - Study","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1413?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1585,Maryland,"Maryland Economic Development Corporation - Major Information Technology Development Projects - Project Management","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1585?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1536,Maryland,"Maryland Enforcement Limits and Transparency (MELT) Act","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1536?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1531,Maryland,"Maryland Helping Everyone Afford Life-Saving Treatments and Health Care (HEALTH) Fund - Establishment","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1531?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1544,Maryland,"Maryland Justice Corps Program - Establishment","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1544?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1539,Maryland,"Maryland Labor Relations Act","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1539?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1384,Maryland,"Maryland Medical Assistance Program - State Pharmacy Benefits Manager","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1384?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1445,Maryland,"Maryland Medical Assistance Program and Developmental Disabilities Administration - Home- and Community-Based Services Eligibility Determinations (Maryland Protecting People With Disabilities Act)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1445?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1440,Maryland,"Maryland Medical Assistance Program and Health Insurance - Coverage and Utilization Review - Drugs Reviewed by the Prescription Drug Affordability Board","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1440?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1376,Maryland,"Maryland Medical Assistance Program, Maryland Children's Health Program, and Health Insurance - Transfers to Special Pediatric Hospitals - Requirements","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1376?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1449,Maryland,"Maryland Office of the Inspector General - Establishment","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1449?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1430,Maryland,"Maryland Public Charter School Program - School Facilities - Funding","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1430?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1360,Maryland,"Maryland Public Ethics Law - Regulated Lobbyists - Reporting Requirements","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1360?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1371,Maryland,"Maryland-Africa and the Caribbean Investment and Development Program - Establishment","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1371?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1470,Maryland,"Medical Assistance Programs - Drug Dispensing - Cost-of-Dispensing Survey","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1470?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1402,Maryland,"Medical Examiner - Release of Body - Requirements for Muslims","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1402?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1447,Maryland,"Motor Vehicle Administration - Improper Registration - Investigation and Penalties","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1447?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1393,Maryland,"Motor Vehicle Administration - Telephone Queuing System - Establishment","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1393?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1408,Maryland,"Motor Vehicles - Automated Traffic Enforcement Systems - Impoundment","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1408?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1507,Maryland,"Motor Vehicles - Enhanced Tinted Windows - Medical Exemption","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1507?ys=2026RS#",Bill,2026-02-13
MD-2026RS-SB0965,Maryland,"Motor Vehicles - Out-of-State Drivers - Automated Enforcement (Out-of-State Driver Accountability Act)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0965?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1432,Maryland,"Motor Vehicles - Vehicles Previously Registered as Historic Vehicles - Emissions Inspection and Insurance","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1432?ys=2026RS#",Bill,2026-02-13
MD-2026RS-HB1448,Maryland,"Municipal Elections - Reporting of Information to the State Board","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1448?ys=2026RS#",Bill,2026-02-13
